# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	317610	318232	-	XM_021482415.1		XP_021337656.1	conserved Plasmodium membrane protein, unknown function		24425771	BmR1_04g05635	555	555	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	317610	318232	-	XP_021337656.1		XM_021482415.1	conserved Plasmodium membrane protein, unknown function		24425771	BmR1_04g05635	555	184	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	318567	319884	-						24425772	BmR1_04g05640	1318		partial;old_locus_tag=BBM_III05640
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	318567	319884	-	XM_021482416.1		XP_021337176.1	PWP1, periodic tryptophan protein 1		24425772	BmR1_04g05640	1215	1215	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	318567	319884	-	XP_021337176.1		XM_021482416.1	PWP1, periodic tryptophan protein 1		24425772	BmR1_04g05640	1215	404	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	319956	320765	+						24425773	BmR1_04g05645	810		partial;old_locus_tag=BBM_III05645
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	319956	320765	+	XM_021482417.1		XP_021337657.1	rRNA-processing protein UTP23 homolog		24425773	BmR1_04g05645	693	693	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	319956	320765	+	XP_021337657.1		XM_021482417.1	rRNA-processing protein UTP23 homolog		24425773	BmR1_04g05645	693	230	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	320754	321296	-						24425774	BmR1_04g05650	543		partial;old_locus_tag=BBM_III05650
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	320754	321296	-	XM_021482418.1		XP_021337658.1	hypothetical protein		24425774	BmR1_04g05650	543	543	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	320754	321296	-	XP_021337658.1		XM_021482418.1	hypothetical protein		24425774	BmR1_04g05650	543	180	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	321390	322190	+						24425775	BmR1_04g05655	801		partial;old_locus_tag=BBM_III05655
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	321390	322190	+	XM_012794283.1		XP_012649737.1	EMG1/NEP1 methyltransferase		24425775	BmR1_04g05655	801	801	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	321390	322190	+	XP_012649737.1		XM_012794283.1	EMG1/NEP1 methyltransferase		24425775	BmR1_04g05655	801	266	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	322339	323868	-						24425776	BmR1_04g05660	1530		partial;old_locus_tag=BBM_III05660
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	322339	323868	-	XM_012794284.1		XP_012649738.1	hypothetical protein		24425776	BmR1_04g05660	1509	1509	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	322339	323868	-	XP_012649738.1		XM_012794284.1	hypothetical protein		24425776	BmR1_04g05660	1509	502	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	324042	325967	-						33043755	BmR1_04g05661	1926		partial
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	324042	325967	-	XM_021482419.1		XP_021337659.1	hypothetical protein		33043755	BmR1_04g05661	1881	1881	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	324042	325967	-	XP_021337659.1		XM_021482419.1	hypothetical protein		33043755	BmR1_04g05661	1881	626	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	325954	326304	-						24425777	BmR1_04g05662	351		partial;old_locus_tag=BBM_III05665
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	325954	326304	-	XM_021482420.1		XP_021337660.1			24425777	BmR1_04g05662	351	351	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	325954	326304	-	XP_021337660.1		XM_021482420.1	mediator complex subunit 31, putative		24425777	BmR1_04g05662	351	116	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	326368	326717	+						24425778	BmR1_04g05670	350		partial;old_locus_tag=BBM_III05670
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	326368	326717	+	XM_012794286.1		XP_012649740.1	ubiquitin-like protein 5		24425778	BmR1_04g05670	231	231	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	326368	326717	+	XP_012649740.1		XM_012794286.1	ubiquitin-like protein 5		24425778	BmR1_04g05670	231	76	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	327148	328299	+						24425779	BmR1_04g05675	1152		partial;old_locus_tag=BBM_III05675
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	327148	328299	+	XM_021482421.1		XP_021337661.1	DHHC palmitoyltransferase		24425779	BmR1_04g05675	1131	1131	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	327148	328299	+	XP_021337661.1		XM_021482421.1	DHHC palmitoyltransferase		24425779	BmR1_04g05675	1131	376	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	328353	329390	-						24425780	BmR1_04g05680	1038		partial;old_locus_tag=BBM_III05680
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	328353	329390	-	XM_012794288.1		XP_012649742.1	hypothetical protein		24425780	BmR1_04g05680	1038	1038	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	328353	329390	-	XP_012649742.1		XM_012794288.1	hypothetical protein		24425780	BmR1_04g05680	1038	345	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	329508	331718	+						24425781	BmR1_04g05685	2211		partial;old_locus_tag=BBM_III05685
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	329508	331718	+	XM_012794289.1		XP_012649743.1	hypothetical protein		24425781	BmR1_04g05685	2127	2127	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	329508	331718	+	XP_012649743.1		XM_012794289.1	hypothetical protein		24425781	BmR1_04g05685	2127	708	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	331711	332911	-						24425782	BmR1_04g05690	1201		partial;old_locus_tag=BBM_III05690
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	331711	332911	-	XM_021482422.1		XP_021337662.1	kinase, putative		24425782	BmR1_04g05690	963	963	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	331711	332911	-	XP_021337662.1		XM_021482422.1	kinase, putative		24425782	BmR1_04g05690	963	320	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	332976	333812	+						24425783	BmR1_04g05695	837		partial;old_locus_tag=BBM_III05695
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	332976	333812	+	XM_021482424.1		XP_021337663.1	ribose 5-phosphate isomerase A		24425783	BmR1_04g05695	732	732	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	332976	333812	+	XP_021337663.1		XM_021482424.1	ribose 5-phosphate isomerase A		24425783	BmR1_04g05695	732	243	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	333902	334780	+						24425784	BmR1_04g05700	879		partial;old_locus_tag=BBM_III05700
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	333902	334780	+	XM_012794292.1		XP_012649746.1			24425784	BmR1_04g05700	879	879	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	333902	334780	+	XP_012649746.1		XM_012794292.1	hypothetical protein		24425784	BmR1_04g05700	879	292	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	334920	337370	+						24425785	BmR1_04g05705	2451		partial;old_locus_tag=BBM_III05705
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	334920	337370	+	XM_012794293.1		XP_012649747.1	Uncharacterized conserved protein (DUF2042)		24425785	BmR1_04g05705	2256	2256	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	334920	337370	+	XP_012649747.1		XM_012794293.1	Uncharacterized conserved protein (DUF2042)		24425785	BmR1_04g05705	2256	751	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	337374	338018	-						24425786	BmR1_04g05710	645		partial;old_locus_tag=BBM_III05710
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	337374	338018	-	XM_012794294.1		XP_012649748.1			24425786	BmR1_04g05710	645	645	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	337374	338018	-	XP_012649748.1		XM_012794294.1	Calcyclin-binding protein		24425786	BmR1_04g05710	645	214	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	338121	338854	-						24425787	BmR1_04g05715	734		partial;old_locus_tag=BBM_III05715
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	338121	338854	-	XM_012794295.1		XP_012649749.1	Probable nicotinate-nucleotide adenylyltransferase		24425787	BmR1_04g05715	633	633	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	338121	338854	-	XP_012649749.1		XM_012794295.1	Probable nicotinate-nucleotide adenylyltransferase		24425787	BmR1_04g05715	633	210	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	339160	341277	-						24425788	BmR1_04g05720	2118		partial;old_locus_tag=BBM_III05720
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	339160	341277	-	XM_021482425.1		XP_021337664.1	conserved Plasmodium protein, unknown function		24425788	BmR1_04g05720	1707	1707	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	339160	341277	-	XP_021337664.1		XM_021482425.1	conserved Plasmodium protein, unknown function		24425788	BmR1_04g05720	1707	568	
gene	tRNA	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	342016	342088	+						24425789	BmR1_04g05721	73		old_locus_tag=BBM_III05722
tRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	342016	342088	+				tRNA-Lys		24425789	BmR1_04g05721	73		
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	342773	345335	+						24425790	BmR1_04g05725	2563		partial;old_locus_tag=BBM_III05725
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	342773	345335	+	XM_012794297.1		XP_012649751.1	chromosome transmission fidelity protein 1		24425790	BmR1_04g05725	2475	2475	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	342773	345335	+	XP_012649751.1		XM_012794297.1	chromosome transmission fidelity protein 1		24425790	BmR1_04g05725	2475	824	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	345325	346185	-						24425791	BmR1_04g05730	861		partial;old_locus_tag=BBM_III05730
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	345325	346185	-	XM_012794298.1		XP_012649752.1			24425791	BmR1_04g05730	861	861	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	345325	346185	-	XP_012649752.1		XM_012794298.1	hypothetical protein		24425791	BmR1_04g05730	861	286	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	346477	347467	+						24425792	BmR1_04g05731	991		partial;old_locus_tag=BBM_III05735
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	346477	347467	+	XM_012794299.2		XP_012649753.2	hypothetical protein		24425792	BmR1_04g05731	930	930	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	346477	347467	+	XP_012649753.2		XM_012794299.2	hypothetical protein		24425792	BmR1_04g05731	930	309	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	347681	349828	+						33043756	BmR1_04g05732	2148		partial
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	347681	349828	+	XM_021482426.1		XP_021337665.1	SAC3/GANP/Nin1/mts3/eIF-3 p25 family		33043756	BmR1_04g05732	1926	1926	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	347681	349828	+	XP_021337665.1		XM_021482426.1	SAC3/GANP/Nin1/mts3/eIF-3 p25 family		33043756	BmR1_04g05732	1926	641	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	349887	350989	-						24425793	BmR1_04g05740	1103		partial;old_locus_tag=BBM_III05740
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	349887	350989	-	XM_012794300.1		XP_012649754.1	geranylgeranyl transferase type-2 subunit beta		24425793	BmR1_04g05740	969	969	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	349887	350989	-	XP_012649754.1		XM_012794300.1	geranylgeranyl transferase type-2 subunit beta		24425793	BmR1_04g05740	969	322	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	350964	352297	+						33043757	BmR1_04g05741	1334		partial
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	350964	352297	+	XM_021482427.1		XP_021337177.1	engA, GTP-binding protein		33043757	BmR1_04g05741	1191	1191	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	350964	352297	+	XP_021337177.1		XM_021482427.1	engA, GTP-binding protein		33043757	BmR1_04g05741	1191	396	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	352323	353920	+						24425794	BmR1_04g05742	1598		partial;old_locus_tag=BBM_III05745
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	352323	353920	+	XM_021482428.1		XP_021337666.1	50S ribosome-binding GTPase		24425794	BmR1_04g05742	1392	1392	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	352323	353920	+	XP_021337666.1		XM_021482428.1	50S ribosome-binding GTPase		24425794	BmR1_04g05742	1392	463	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	354182	354588	-						24425795	BmR1_04g05750	407		partial;old_locus_tag=BBM_III05750
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	354182	354588	-	XM_012794302.1		XP_012649756.1	zinc finger protein, putative		24425795	BmR1_04g05750	387	387	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	354182	354588	-	XP_012649756.1		XM_012794302.1	zinc finger protein, putative		24425795	BmR1_04g05750	387	128	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	355005	355217	+						24425796	BmR1_04g05755	213		partial;old_locus_tag=BBM_III05755
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	355005	355217	+	XM_021482429.1		XP_021337667.1	apicoplast conserved ycf19 protein precursor, unknown function		24425796	BmR1_04g05755	213	213	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	355005	355217	+	XP_021337667.1		XM_021482429.1	apicoplast conserved ycf19 protein precursor, unknown function		24425796	BmR1_04g05755	213	70	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	355233	356050	-						24425797	BmR1_04g05760	818		partial;old_locus_tag=BBM_III05760
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	355233	356050	-	XM_012794304.1		XP_012649758.1	ESCRT-II complex subunit VPS25		24425797	BmR1_04g05760	798	798	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	355233	356050	-	XP_012649758.1		XM_012794304.1	ESCRT-II complex subunit VPS25		24425797	BmR1_04g05760	798	265	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	356150	357082	+						24425798	BmR1_04g05765	933		partial;old_locus_tag=BBM_III05765
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	356150	357082	+	XM_012794305.1		XP_012649759.1	DDRGK domain		24425798	BmR1_04g05765	834	834	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	356150	357082	+	XP_012649759.1		XM_012794305.1	DDRGK domain		24425798	BmR1_04g05765	834	277	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	357095	359024	-						24425799	BmR1_04g05770	1930		partial;old_locus_tag=BBM_III05770
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	357095	359024	-	XM_012794306.2		XP_012649760.2	tRNA nucleotidyltransferase (CCA-adding enzyme)		24425799	BmR1_04g05770	1869	1869	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	357095	359024	-	XP_012649760.2		XM_012794306.2	tRNA nucleotidyltransferase (CCA-adding enzyme)		24425799	BmR1_04g05770	1869	622	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	359165	359796	+						24425800	BmR1_04g05775	632		partial;old_locus_tag=BBM_III05775
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	359165	359796	+	XM_021482430.1		XP_021337668.1	conserved Plasmodium protein, unknown function		24425800	BmR1_04g05775	504	504	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	359165	359796	+	XP_021337668.1		XM_021482430.1	conserved Plasmodium protein, unknown function		24425800	BmR1_04g05775	504	167	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	359878	361486	+						24425801	BmR1_04g05780	1609		partial;old_locus_tag=BBM_III05780
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	359878	361486	+	XM_021482431.1		XP_021337669.1	conserved Plasmodium protein, unknown function		24425801	BmR1_04g05780	1497	1497	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	359878	361486	+	XP_021337669.1		XM_021482431.1	conserved Plasmodium protein, unknown function		24425801	BmR1_04g05780	1497	498	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	362205	364966	-						24425802	BmR1_04g05785	2762		partial;old_locus_tag=BBM_III05785
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	362205	364966	-	XM_021482432.1		XP_021337670.1	protein kinase, cGMP-dependent		24425802	BmR1_04g05785	2538	2538	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	362205	364966	-	XP_021337670.1		XM_021482432.1	protein kinase, cGMP-dependent		24425802	BmR1_04g05785	2538	845	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	366096	367306	-						24425803	BmR1_04g05790	1211		partial;old_locus_tag=BBM_III05790
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	366096	367306	-	XM_012794310.1		XP_012649764.1	BmGPI18, acid phosphatase		24425803	BmR1_04g05790	1143	1143	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	366096	367306	-	XP_012649764.1		XM_012794310.1	BmGPI18, acid phosphatase		24425803	BmR1_04g05790	1143	380	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	367586	368659	-						24425804	BmR1_04g05795	1074		partial;old_locus_tag=BBM_III05795
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	367586	368659	-	XM_021482433.1		XP_021337671.1	zinc transporter, putative		24425804	BmR1_04g05795	948	948	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	367586	368659	-	XP_021337671.1		XM_021482433.1	zinc transporter, putative		24425804	BmR1_04g05795	948	315	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	368799	369428	+						24425805	BmR1_04g05800	630		partial;old_locus_tag=BBM_III05800
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	368799	369428	+	XM_021482434.1		XP_021337672.1	Cytochrome b5 reductase 4		24425805	BmR1_04g05800	366	366	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	368799	369428	+	XP_021337672.1		XM_021482434.1	Cytochrome b5 reductase 4		24425805	BmR1_04g05800	366	121	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	369522	370604	-						24425806	BmR1_04g05805	1083		partial;old_locus_tag=BBM_III05805
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	369522	370604	-	XM_021482435.1		XP_021337673.1	Ribosomal protein L3		24425806	BmR1_04g05805	870	870	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	369522	370604	-	XP_021337673.1		XM_021482435.1	Ribosomal protein L3		24425806	BmR1_04g05805	870	289	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	370705	372744	-						24425807	BmR1_04g05810	2040		partial;old_locus_tag=BBM_III05810
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	370705	372744	-	XM_021482436.1		XP_021337674.1	nucleic acid binding protein, putative		24425807	BmR1_04g05810	1533	1533	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	370705	372744	-	XP_021337674.1		XM_021482436.1	nucleic acid binding protein, putative		24425807	BmR1_04g05810	1533	510	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	372963	373684	-						24425808	BmR1_04g05815	722		partial;old_locus_tag=BBM_III05815
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	372963	373684	-	XM_021482437.1		XP_021337178.1	U6 snRNA-associated Sm-like protein LSm4		24425808	BmR1_04g05815	348	348	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	372963	373684	-	XP_021337178.1		XM_021482437.1	U6 snRNA-associated Sm-like protein LSm4		24425808	BmR1_04g05815	348	115	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	373797	376109	+						24425809	BmR1_04g05820	2313		partial;old_locus_tag=BBM_III05820
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	373797	376109	+	XM_021482438.1		XP_021337675.1	conserved Plasmodium protein, unknown function		24425809	BmR1_04g05820	2271	2271	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	373797	376109	+	XP_021337675.1		XM_021482438.1	conserved Plasmodium protein, unknown function		24425809	BmR1_04g05820	2271	756	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	376205	377209	+						24425810	BmR1_04g05825	1005		partial;old_locus_tag=BBM_III05825
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	376205	377209	+	XM_012794317.1		XP_012649771.1	hypothetical protein		24425810	BmR1_04g05825	963	963	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	376205	377209	+	XP_012649771.1		XM_012794317.1	hypothetical protein		24425810	BmR1_04g05825	963	320	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	377285	378523	+						24425811	BmR1_04g05830	1239		partial;old_locus_tag=BBM_III05830
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	377285	378523	+	XM_012794318.1		XP_012649772.1			24425811	BmR1_04g05830	1239	1239	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	377285	378523	+	XP_012649772.1		XM_012794318.1	hypothetical protein		24425811	BmR1_04g05830	1239	412	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	378586	382478	+						24425812	BmR1_04g05835	3893		partial;old_locus_tag=BBM_III05835
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	378586	382478	+	XM_021482440.1		XP_021337676.1	Telomerase reverse transcriptase		24425812	BmR1_04g05835	3726	3726	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	378586	382478	+	XP_021337676.1		XM_021482440.1	Telomerase reverse transcriptase		24425812	BmR1_04g05835	3726	1241	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	382487	383945	-						24425813	BmR1_04g05836	1459		partial;old_locus_tag=BBM_III05840
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	382487	383945	-	XM_021482441.1		XP_021337677.1	conserved Plasmodium protein, unknown function		24425813	BmR1_04g05836	1356	1356	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	382487	383945	-	XP_021337677.1		XM_021482441.1	conserved Plasmodium protein, unknown function		24425813	BmR1_04g05836	1356	451	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	383923	384274	-						24425814	BmR1_04g05837	352		partial;old_locus_tag=BBM_III05845
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	383923	384274	-	XM_021482442.1		XP_021337678.1	conserved Plasmodium protein, unknown function		24425814	BmR1_04g05837	309	309	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	383923	384274	-	XP_021337678.1		XM_021482442.1	conserved Plasmodium protein, unknown function		24425814	BmR1_04g05837	309	102	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	384398	384763	+						24425815	BmR1_04g05850	366		partial;old_locus_tag=BBM_III05850
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	384398	384763	+	XM_012794322.1		XP_012649776.1			24425815	BmR1_04g05850	366	366	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	384398	384763	+	XP_012649776.1		XM_012794322.1	hypothetical protein		24425815	BmR1_04g05850	366	121	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	384803	385659	-						24425816	BmR1_04g05855	857		partial;old_locus_tag=BBM_III05855
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	384803	385659	-	XM_021482443.1		XP_021337679.1	zinc finger protein, putative		24425816	BmR1_04g05855	789	789	partial
